DATE,DTWEXBGS
2015-04-20,106.4733
2015-04-21,106.541
2015-04-22,106.5633
2015-04-23,106.1496
2015-04-24,105.89
2015-04-27,105.676
2015-04-28,105.1115
2015-04-29,104.5558
2015-04-30,105.3028
2015-05-01,105.6281
2015-05-04,105.6586
2015-05-05,105.2313
2015-05-06,104.6873
2015-05-07,105.1869
2015-05-08,104.8364
2015-05-11,105.3024
2015-05-12,104.8899
2015-05-13,104.3593
2015-05-14,104.2339
2015-05-15,104.0171
2015-05-18,104.6012
2015-05-19,105.3361
2015-05-20,105.552
2015-05-21,105.3734
2015-05-22,105.8384
2015-05-25,.
2015-05-26,106.7176
2015-05-27,106.8958
2015-05-28,106.9083
2015-05-29,106.7277
2015-06-01,107.2107
2015-06-02,106.4412
2015-06-03,106.1357
2015-06-04,106.465
2015-06-05,107.1243
2015-06-08,106.7622
2015-06-09,106.2185
2015-06-10,105.7986
2015-06-11,106.0877
2015-06-12,105.8976
2015-06-15,105.9936
2015-06-16,106.0423
2015-06-17,106.0542
2015-06-18,105.1
2015-06-19,105.4469
2015-06-22,105.3818
2015-06-23,105.9628
2015-06-24,106.2462
2015-06-25,106.1467
2015-06-26,106.4069
2015-06-29,106.3742
2015-06-30,106.5124
2015-07-01,107.0013
2015-07-02,106.9015
2015-07-03,.
2015-07-06,107.1247
2015-07-07,107.7723
2015-07-08,107.4605
2015-07-09,107.5465
2015-07-10,107.202
2015-07-13,107.5729
2015-07-14,107.4731
2015-07-15,108.0022
2015-07-16,108.1592
2015-07-17,108.5232
2015-07-20,108.6808
2015-07-21,108.3755
2015-07-22,108.7684
2015-07-23,108.7435
2015-07-24,109.0044
2015-07-27,108.6816
2015-07-28,108.6776
2015-07-29,108.5933
2015-07-30,109.4211
2015-07-31,108.7709
2015-08-03,109.202
2015-08-04,109.2122
2015-08-05,109.8292
2015-08-06,109.7093
2015-08-07,109.4243
2015-08-10,109.1808
2015-08-11,109.9368
2015-08-12,109.4611
2015-08-13,109.8969
2015-08-14,109.9113
2015-08-17,110.1382
2015-08-18,110.2457
2015-08-19,110.4284
2015-08-20,110.1059
2015-08-21,110.1438
2015-08-24,109.9311
2015-08-25,110.3362
2015-08-26,110.5754
2015-08-27,110.4765
2015-08-28,110.6638
2015-08-31,110.5547
2015-09-01,110.444
2015-09-02,110.7891
2015-09-03,110.8479
2015-09-04,111.0928
2015-09-07,.
2015-09-08,110.788
2015-09-09,110.9166
2015-09-10,110.6289
2015-09-11,110.6063
2015-09-14,110.4955
2015-09-15,110.6332
2015-09-16,110.0982
2015-09-17,110.1168
2015-09-18,109.8132
2015-09-21,110.6365
2015-09-22,111.1903
2015-09-23,111.6216
2015-09-24,111.439
2015-09-25,111.3641
2015-09-28,111.3833
2015-09-29,111.5134
2015-09-30,111.3204
2015-10-01,111.0358
2015-10-02,110.694
2015-10-05,110.437
2015-10-06,110.1308
2015-10-07,109.809
2015-10-08,109.6382
2015-10-09,109.0713
2015-10-12,.
2015-10-13,109.4056
2015-10-14,109.1196
2015-10-15,108.6616
2015-10-16,108.9903
2015-10-19,109.3806
2015-10-20,109.3318
2015-10-21,109.7689
2015-10-22,110.0266
2015-10-23,110.4233
2015-10-26,110.1994
2015-10-27,110.4771
2015-10-28,110.2234
2015-10-29,110.7986
2015-10-30,110.1996
2015-11-02,110.2102
2015-11-03,110.2343
2015-11-04,110.7034
2015-11-05,110.8185
2015-11-06,111.7458
2015-11-09,111.8995
2015-11-10,111.9792
2015-11-11,.
2015-11-12,111.7847
2015-11-13,112.0142
2015-11-16,112.2068
2015-11-17,112.3006
2015-11-18,112.352
2015-11-19,111.5621
2015-11-20,111.7646
2015-11-23,112.097
2015-11-24,111.7483
2015-11-25,111.878
2015-11-26,.
2015-11-27,112.2665
2015-11-30,112.3244
2015-12-01,112.0979
2015-12-02,112.3553
2015-12-03,111.6288
2015-12-04,111.5343
2015-12-07,112.2928
2015-12-08,112.5354
2015-12-09,112.1808
2015-12-10,112.2563
2015-12-11,112.7052
2015-12-14,112.7415
2015-12-15,112.848
2015-12-16,112.9735
2015-12-17,113.8052
2015-12-18,113.2722
2015-12-21,113.4025
2015-12-22,113.1992
2015-12-23,113.1725
2015-12-24,113.0393
2015-12-25,.
2015-12-28,113.0352
2015-12-29,113.1548
2015-12-30,113.4607
2015-12-31,113.3302
2016-01-01,.
2016-01-04,114.1473
2016-01-05,114.2516
2016-01-06,114.6046
2016-01-07,114.6396
2016-01-08,114.9973
2016-01-11,115.0008
2016-01-12,115.2975
2016-01-13,115.1272
2016-01-14,115.3685
2016-01-15,115.7231
2016-01-18,.
2016-01-19,115.7969
2016-01-20,116.3323
2016-01-21,115.9705
2016-01-22,.
2016-01-25,.
2016-01-26,.
2016-01-27,115.4967
2016-01-28,115.2113
2016-01-29,115.5593
2016-02-01,115.3216
2016-02-02,115.5426
2016-02-03,114.6077
2016-02-04,113.5951
2016-02-05,114.2857
2016-02-08,114.427
2016-02-09,114.1212
2016-02-10,114.2793
2016-02-11,114.1786
2016-02-12,114.2949
2016-02-15,.
2016-02-16,114.4836
2016-02-17,113.8575
2016-02-18,113.884
2016-02-19,113.9502
2016-02-22,113.8157
2016-02-23,114.1686
2016-02-24,114.163
2016-02-25,113.916
2016-02-26,114.365
2016-02-29,114.2359
2016-03-01,113.9208
2016-03-02,113.7902
2016-03-03,113.2419
2016-03-04,112.6317
2016-03-07,112.6166
2016-03-08,112.8401
2016-03-09,112.4212
2016-03-10,112.4122
2016-03-11,111.7351
2016-03-14,112.1613
2016-03-15,112.5466
2016-03-16,112.7674
2016-03-17,110.4412
2016-03-18,110.3961
2016-03-21,110.731
2016-03-22,110.7805
2016-03-23,111.5395
2016-03-24,111.8078
2016-03-25,111.7611
2016-03-28,111.3509
2016-03-29,111.3677
2016-03-30,110.2259
2016-03-31,109.9138
2016-04-01,110.2911
2016-04-04,110.3935
2016-04-05,110.9411
2016-04-06,110.5293
2016-04-07,110.8801
2016-04-08,110.4148
2016-04-11,109.9699
2016-04-12,109.812
2016-04-13,110.1396
2016-04-14,110.1637
2016-04-15,110.1882
2016-04-18,109.9855
2016-04-19,109.2766
2016-04-20,109.3909
2016-04-21,109.8513
2016-04-22,110.233
2016-04-25,110.1871
2016-04-26,109.7511
2016-04-27,109.8491
2016-04-28,109.2157
2016-04-29,108.8291
2016-05-02,108.6739
2016-05-03,109.3627
2016-05-04,109.9944
2016-05-05,110.2407
2016-05-06,110.3776
2016-05-09,110.9443
2016-05-10,110.8189
2016-05-11,110.2778
2016-05-12,110.6914
2016-05-13,111.2486
2016-05-16,111.1183
2016-05-17,111.0841
2016-05-18,111.4987
2016-05-19,112.231
2016-05-20,112.1781
2016-05-23,112.2793
2016-05-24,112.2881
2016-05-25,112.1978
2016-05-26,111.8967
2016-05-27,112.0808
2016-05-30,.
2016-05-31,112.4249
2016-06-01,112.4588
2016-06-02,112.4529
2016-06-03,111.4435
2016-06-06,111.228
2016-06-07,110.8375
2016-06-08,110.1913
2016-06-09,110.6156
2016-06-10,111.1017
2016-06-13,111.5021
2016-06-14,111.9812
2016-06-15,111.7639
2016-06-16,112.2293
2016-06-17,111.5309
2016-06-20,110.8699
2016-06-21,111.0084
2016-06-22,110.7688
2016-06-23,110.2641
2016-06-24,112.1288
2016-06-27,113.1192
2016-06-28,112.742
2016-06-29,111.8488
2016-06-30,112.1484
2016-07-01,111.6397
2016-07-04,.
2016-07-05,112.4106
2016-07-06,112.5299
2016-07-07,112.5638
2016-07-08,112.3802
2016-07-11,112.5095
2016-07-12,112.0971
2016-07-13,112.014
2016-07-14,111.757
2016-07-15,112.27
2016-07-18,112.2337
2016-07-19,112.624
2016-07-20,112.6602
2016-07-21,112.61
2016-07-22,112.9722
2016-07-25,113.162
2016-07-26,113.042
2016-07-27,113.1988
2016-07-28,112.7226
2016-07-29,111.8594
2016-08-01,111.9597
2016-08-02,111.6975
2016-08-03,111.9273
2016-08-04,111.8986
2016-08-05,112.3399
2016-08-08,112.1257
2016-08-09,111.7014
2016-08-10,111.3036
2016-08-11,111.1761
2016-08-12,111.1601
2016-08-15,110.9017
2016-08-16,110.412
2016-08-17,110.9299
2016-08-18,110.2999
2016-08-19,110.8019
2016-08-22,110.9852
2016-08-23,110.927
2016-08-24,111.2819
2016-08-25,111.158
2016-08-26,111.1881
2016-08-29,111.8613
2016-08-30,112.2758
2016-08-31,112.3857
2016-09-01,112.157
2016-09-02,111.986
2016-09-05,.
2016-09-06,110.9486
2016-09-07,110.958
2016-09-08,111.2473
2016-09-09,111.9738
2016-09-12,112.1382
2016-09-13,112.5058
2016-09-14,112.4531
2016-09-15,112.4617
2016-09-16,113.1611
2016-09-19,112.8866
2016-09-20,113.1677
2016-09-21,112.9674
2016-09-22,112.2445
2016-09-23,112.6997
2016-09-26,112.6949
2016-09-27,112.5334
2016-09-28,112.6101
2016-09-29,112.2722
2016-09-30,112.2633
2016-10-03,112.4888
2016-10-04,112.6377
2016-10-05,112.7745
2016-10-06,112.9852
2016-10-07,113.267
2016-10-10,.
2016-10-11,113.4216
2016-10-12,113.7193
2016-10-13,113.5995
2016-10-14,113.6879
2016-10-17,113.5257
2016-10-18,113.116
2016-10-19,113.0299
2016-10-20,113.3774
2016-10-21,113.8742
2016-10-24,113.8288
2016-10-25,113.6517
2016-10-26,113.786
2016-10-27,114.1728
2016-10-28,114.0662
2016-10-31,113.992
2016-11-01,113.9667
2016-11-02,113.8973
2016-11-03,113.7437
2016-11-04,113.5608
2016-11-07,113.5201
2016-11-08,113.2778
2016-11-09,114.6739
2016-11-10,115.9187
2016-11-11,.
2016-11-14,117.207
2016-11-15,116.7542
2016-11-16,116.7891
2016-11-17,116.8775
2016-11-18,117.5737
2016-11-21,117.4586
2016-11-22,117.4325
2016-11-23,118.0189
2016-11-24,.
2016-11-25,118.0031
2016-11-28,117.7114
2016-11-29,117.6283
2016-11-30,117.7475
2016-12-01,117.6517
2016-12-02,117.2999
2016-12-05,117.0901
2016-12-06,116.9115
2016-12-07,116.6599
2016-12-08,117.0199
2016-12-09,117.2717
2016-12-12,116.9051
2016-12-13,116.7921
2016-12-14,116.723
2016-12-15,118.7912
2016-12-16,118.3439
2016-12-19,118.3715
2016-12-20,118.6138
2016-12-21,118.5643
2016-12-22,118.8033
2016-12-23,118.7654
2016-12-26,.
2016-12-27,118.9307
2016-12-28,119.2103
2016-12-29,118.6446
2016-12-30,118.3298
2017-01-02,.
2017-01-03,119.0723
2017-01-04,118.8659
2017-01-05,117.9879
2017-01-06,118.3365
2017-01-09,118.3964
2017-01-10,118.5243
2017-01-11,119.0072
2017-01-12,117.7868
2017-01-13,117.975
2017-01-16,.
2017-01-17,117.2551
2017-01-18,117.7131
2017-01-19,118.3064
2017-01-20,.
2017-01-23,117.2378
2017-01-24,117.0431
2017-01-25,116.9293
2017-01-26,117.2692
2017-01-27,117.0645
2017-01-30,116.7209
2017-01-31,116.2155
2017-02-01,116.3826
2017-02-02,115.8916
2017-02-03,115.6121
2017-02-06,116.0341
2017-02-07,116.3932
2017-02-08,116.1235
2017-02-09,116.2896
2017-02-10,116.1315
2017-02-13,116.3258
2017-02-14,116.3752
2017-02-15,116.1965
2017-02-16,115.9891
2017-02-17,116.3855
2017-02-20,.
2017-02-21,116.5728
2017-02-22,116.1911
2017-02-23,115.6309
2017-02-24,115.7921
2017-02-27,115.6537
2017-02-28,115.9789
2017-03-01,116.4108
2017-03-02,116.8143
2017-03-03,116.614
2017-03-06,116.4011
2017-03-07,116.3992
2017-03-08,116.8433
2017-03-09,116.9656
2017-03-10,116.5854
2017-03-13,116.3708
2017-03-14,116.5334
2017-03-15,116.3264
2017-03-16,115.419
2017-03-17,115.2483
2017-03-20,115.0107
2017-03-21,114.7835
2017-03-22,114.765
2017-03-23,114.7617
2017-03-24,114.6069
2017-03-27,114.2051
2017-03-28,114.3887
2017-03-29,114.6828
2017-03-30,114.4918
2017-03-31,114.762
2017-04-03,114.8389
2017-04-04,114.9694
2017-04-05,114.9156
2017-04-06,114.9847
2017-04-07,115.0187
2017-04-10,115.0753
2017-04-11,114.976
2017-04-12,114.8829
2017-04-13,114.4719
2017-04-14,114.5028
2017-04-17,114.2961
2017-04-18,114.2287
2017-04-19,114.7651
2017-04-20,114.594
2017-04-21,114.7843
2017-04-24,114.3372
2017-04-25,114.4838
2017-04-26,114.9214
2017-04-27,114.9687
2017-04-28,114.7619
2017-05-01,114.5653
2017-05-02,114.6512
2017-05-03,114.6361
2017-05-04,114.8812
2017-05-05,114.7481
2017-05-08,115.0634
2017-05-09,115.3665
2017-05-10,115.0869
2017-05-11,115.0374
2017-05-12,114.7175
2017-05-15,114.3206
2017-05-16,113.9643
2017-05-17,113.7248
2017-05-18,114.2483
2017-05-19,113.6783
2017-05-22,113.5229
2017-05-23,113.6653
2017-05-24,113.6525
2017-05-25,113.3487
2017-05-26,113.4568
2017-05-29,.
2017-05-30,113.5304
2017-05-31,113.2707
2017-06-01,113.2758
2017-06-02,113.1662
2017-06-05,112.9499
2017-06-06,112.6837
2017-06-07,112.7932
2017-06-08,112.8085
2017-06-09,112.9266
2017-06-12,112.9539
2017-06-13,112.5994
2017-06-14,112.0461
2017-06-15,112.8429
2017-06-16,112.5883
2017-06-19,112.7305
2017-06-20,113.2418
2017-06-21,113.3056
2017-06-22,113.1391
2017-06-23,112.8401
2017-06-26,112.7366
2017-06-27,112.5268
2017-06-28,112.0558
2017-06-29,111.9817
2017-06-30,111.9735
2017-07-03,112.4113
2017-07-04,.
2017-07-05,112.638
2017-07-06,112.4065
2017-07-07,112.2985
2017-07-10,112.1423
2017-07-11,112.1263
2017-07-12,111.5728
2017-07-13,111.519
2017-07-14,110.8922
2017-07-17,110.9152
2017-07-18,110.421
2017-07-19,110.4197
2017-07-20,110.2376
2017-07-21,110.1781
2017-07-24,110.1888
2017-07-25,110.2728
2017-07-26,110.3694
2017-07-27,110.2026
2017-07-28,109.9097
2017-07-31,109.8092
2017-08-01,109.8398
2017-08-02,109.741
2017-08-03,109.8232
2017-08-04,110.2673
2017-08-07,110.3595
2017-08-08,110.3803
2017-08-09,110.3533
2017-08-10,110.1744
2017-08-11,110.0292
2017-08-14,110.08
2017-08-15,110.4679
2017-08-16,110.4225
2017-08-17,110.1524
2017-08-18,110.026
2017-08-21,109.7207
2017-08-22,109.822
2017-08-23,109.7926
2017-08-24,109.7362
2017-08-25,109.3268
2017-08-28,109.1685
2017-08-29,109.0833
2017-08-30,109.3903
2017-08-31,109.3535
2017-09-01,109.0367
2017-09-04,.
2017-09-05,108.8548
2017-09-06,108.4806
2017-09-07,107.9131
2017-09-08,107.8011
2017-09-11,108.1444
2017-09-12,108.3173
2017-09-13,108.6542
2017-09-14,108.6118
2017-09-15,108.3123
2017-09-18,108.6361
2017-09-19,108.6111
2017-09-20,108.4304
2017-09-21,108.9239
2017-09-22,108.7503
2017-09-25,109.3263
2017-09-26,109.7728
2017-09-27,110.0686
2017-09-28,110.2392
2017-09-29,110.0826
2017-10-02,110.3625
2017-10-03,110.322
2017-10-04,110.236
2017-10-05,110.5729
2017-10-06,110.7757
2017-10-09,.
2017-10-10,110.2965
2017-10-11,110.2971
2017-10-12,110.3084
2017-10-13,110.2618
2017-10-16,110.5386
2017-10-17,110.9076
2017-10-18,110.7155
2017-10-19,110.452
2017-10-20,111.0301
2017-10-23,111.2064
2017-10-24,111.3946
2017-10-25,111.3824
2017-10-26,111.6308
2017-10-27,112.1369
2017-10-30,111.89
2017-10-31,111.7936
2017-11-01,111.7801
2017-11-02,111.5318
2017-11-03,111.924
2017-11-06,111.7057
2017-11-07,111.9314
2017-11-08,111.6795
2017-11-09,111.551
2017-11-10,.
2017-11-13,111.7717
2017-11-14,111.4992
2017-11-15,111.4694
2017-11-16,111.2442
2017-11-17,110.988
2017-11-20,111.2457
2017-11-21,110.9673
2017-11-22,110.5488
2017-11-23,.
2017-11-24,110.0118
2017-11-27,110.0989
2017-11-28,110.284
2017-11-29,110.3105
2017-11-30,110.4508
2017-12-01,110.1299
2017-12-04,110.384
2017-12-05,110.4776
2017-12-06,110.8572
2017-12-07,111.0041
2017-12-08,111.2121
2017-12-11,111.0679
2017-12-12,111.5065
2017-12-13,111.2619
2017-12-14,111.0771
2017-12-15,111.1139
2017-12-18,110.8961
2017-12-19,111.1126
2017-12-20,110.8242
2017-12-21,110.8678
2017-12-22,111.0893
2017-12-25,.
2017-12-26,110.9661
2017-12-27,110.8474
2017-12-28,110.509
2017-12-29,110.073
2018-01-01,.
2018-01-02,109.6386
2018-01-03,109.6675
2018-01-04,109.4702
2018-01-05,109.3426
2018-01-08,109.5609
2018-01-09,109.8948
2018-01-10,109.6197
2018-01-11,109.482
2018-01-12,108.8948
2018-01-15,.
2018-01-16,108.3184
2018-01-17,108.1488
2018-01-18,108.0625
2018-01-19,107.9406
2018-01-22,108.1039
2018-01-23,107.9963
2018-01-24,107.0814
2018-01-25,106.507
2018-01-26,106.6917
2018-01-29,107.1137
2018-01-30,107.108
2018-01-31,106.7716
2018-02-01,106.4907
2018-02-02,107.1173
2018-02-05,107.3308
2018-02-06,107.5207
2018-02-07,107.7153
2018-02-08,108.3025
2018-02-09,108.2563
2018-02-12,108.0318
2018-02-13,107.7579
2018-02-14,107.4699
2018-02-15,106.9887
2018-02-16,107.0379
2018-02-19,.
2018-02-20,107.626
2018-02-21,107.8675
2018-02-22,107.8671
2018-02-23,107.6794
2018-02-26,107.7336
2018-02-27,108.1718
2018-02-28,108.3877
2018-03-01,108.5323
2018-03-02,.
2018-03-05,108.3591
2018-03-06,107.7941
2018-03-07,108.0881
2018-03-08,108.2633
2018-03-09,107.9192
2018-03-12,107.9406
2018-03-13,107.7355
2018-03-14,107.8593
2018-03-15,108.1998
2018-03-16,108.4285
2018-03-19,108.3119
2018-03-20,108.4917
2018-03-21,.
2018-03-22,107.9919
2018-03-23,107.7496
2018-03-26,107.1817
2018-03-27,107.3358
2018-03-28,107.5711
2018-03-29,107.6607
2018-03-30,107.4735
2018-04-02,107.6982
2018-04-03,107.558
2018-04-04,107.6329
2018-04-05,107.7225
2018-04-06,107.7864
2018-04-09,107.5311
2018-04-10,107.3668
2018-04-11,107.1244
2018-04-12,107.2922
2018-04-13,107.2381
2018-04-16,107.0624
2018-04-17,107.0361
2018-04-18,107.1106
2018-04-19,107.5216
2018-04-20,108.1798
2018-04-23,108.9341
2018-04-24,108.7917
2018-04-25,109.3468
2018-04-26,109.3647
2018-04-27,109.17
2018-04-30,109.3324
2018-05-01,109.7385
2018-05-02,110.1586
2018-05-03,110.1766
2018-05-04,110.2461
2018-05-07,110.5706
2018-05-08,111.0603
2018-05-09,110.8804
2018-05-10,110.4025
2018-05-11,110.2851
2018-05-14,110.4119
2018-05-15,111.232
2018-05-16,111.3091
2018-05-17,111.3572
2018-05-18,111.7204
2018-05-21,111.6428
2018-05-22,111.1971
2018-05-23,111.6943
2018-05-24,111.4903
2018-05-25,111.5831
2018-05-28,.
2018-05-29,112.211
2018-05-30,111.6747
2018-05-31,111.991
2018-06-01,111.8281
2018-06-04,111.8268
2018-06-05,112.2681
2018-06-06,111.7588
2018-06-07,112.0817
2018-06-08,112.114
2018-06-11,112.1181
2018-06-12,112.2218
2018-06-13,112.2668
2018-06-14,112.8663
2018-06-15,113.3459
2018-06-18,113.4965
2018-06-19,113.6438
2018-06-20,113.4827
2018-06-21,113.6163
2018-06-22,113.3093
2018-06-25,113.2921
2018-06-26,113.3071
2018-06-27,113.9027
2018-06-28,113.8453
2018-06-29,113.2652
2018-07-02,114.1756
2018-07-03,113.329
2018-07-04,.
2018-07-05,112.9837
2018-07-06,112.6505
2018-07-09,112.6489
2018-07-10,112.5855
2018-07-11,112.8647
2018-07-12,112.7829
2018-07-13,113.0752
2018-07-16,112.8492
2018-07-17,113.1543
2018-07-18,113.3381
2018-07-19,113.9498
2018-07-20,113.3267
2018-07-23,113.4305
2018-07-24,113.2088
2018-07-25,112.9254
2018-07-26,112.921
2018-07-27,112.8151
2018-07-30,112.6087
2018-07-31,112.7339
2018-08-01,112.8935
2018-08-02,113.1706
2018-08-03,113.0138
2018-08-06,113.2294
2018-08-07,112.9758
2018-08-08,113.1405
2018-08-09,113.3818
2018-08-10,114.3008
2018-08-13,114.8546
2018-08-14,114.6589
2018-08-15,115.1538
2018-08-16,114.642
2018-08-17,114.5356
2018-08-20,114.3517
2018-08-21,113.8643
2018-08-22,113.6696
2018-08-23,114.0992
2018-08-24,113.6049
2018-08-27,113.279
2018-08-28,113.3532
2018-08-29,113.6583
2018-08-30,114.1047
2018-08-31,114.2874
2018-09-03,.
2018-09-04,114.87
2018-09-05,114.7613
2018-09-06,114.6614
2018-09-07,114.5928
2018-09-10,114.6942
2018-09-11,114.7199
2018-09-12,114.2344
2018-09-13,113.9439
2018-09-14,114.082
2018-09-17,113.9342
2018-09-18,113.7924
2018-09-19,113.6706
2018-09-20,113.5181
2018-09-21,113.5272
2018-09-24,113.5488
2018-09-25,113.7409
2018-09-26,113.6933
2018-09-27,113.995
2018-09-28,113.8239
2018-10-01,113.8381
2018-10-02,113.9081
2018-10-03,114.1693
2018-10-04,114.7012
2018-10-05,114.5744
2018-10-08,.
2018-10-09,114.6705
2018-10-10,114.6209
2018-10-11,114.4198
2018-10-12,114.3808
2018-10-15,114.0567
2018-10-16,113.9079
2018-10-17,114.1851
2018-10-18,114.8266
2018-10-19,114.8664
2018-10-22,115.1875
2018-10-23,115.1752
2018-10-24,115.3839
2018-10-25,115.4893
2018-10-26,115.4795
2018-10-29,115.9014
2018-10-30,116.2437
2018-10-31,116.537
2018-11-01,115.8753
2018-11-02,115.6502
2018-11-05,115.7127
2018-11-06,115.5722
2018-11-07,115.2629
2018-11-08,115.6591
2018-11-09,116.4879
2018-11-12,.
2018-11-13,116.6804
2018-11-14,116.5083
2018-11-15,116.3938
2018-11-16,115.9345
2018-11-19,115.9965
2018-11-20,116.2454
2018-11-21,116.0993
2018-11-22,.
2018-11-23,116.48
2018-11-26,116.6307
2018-11-27,116.908
2018-11-28,116.842
2018-11-29,116.2031
2018-11-30,116.4192
2018-12-03,115.9117
2018-12-04,116.0102
2018-12-05,.
2018-12-06,116.4079
2018-12-07,116.0932
2018-12-10,116.6832
2018-12-11,116.763
2018-12-12,116.228
2018-12-13,116.4043
2018-12-14,116.7968
2018-12-17,116.4596
2018-12-18,116.418
2018-12-19,116.0722
2018-12-20,116.0206
2018-12-21,116.2247
2018-12-24,116.2204
2018-12-25,.
2018-12-26,116.1184
2018-12-27,115.9921
2018-12-28,115.7234
2018-12-31,115.5677
2019-01-01,.
2019-01-02,115.7437
2019-01-03,115.4448
2019-01-04,114.9668
2019-01-07,114.551
2019-01-08,114.714
2019-01-09,114.1236
2019-01-10,114.0218
2019-01-11,113.9979
2019-01-14,.
2019-01-15,114.2841
2019-01-16,114.0824
2019-01-17,114.3614
2019-01-18,114.5039
2019-01-21,.
2019-01-22,114.7117
2019-01-23,114.5334
2019-01-24,114.5607
2019-01-25,113.9642
2019-01-28,114.0
2019-01-29,113.966
2019-01-30,114.0009
2019-01-31,113.4803
2019-02-01,113.7021
2019-02-04,113.8183
2019-02-05,113.9781
2019-02-06,114.1631
2019-02-07,114.3648
2019-02-08,114.4268
2019-02-11,114.9648
2019-02-12,114.6616
2019-02-13,114.8644
2019-02-14,115.0283
2019-02-15,114.9173
2019-02-18,.
2019-02-19,114.5041
2019-02-20,.
2019-02-21,114.4316
2019-02-22,114.1918
2019-02-25,114.0552
2019-02-26,113.9907
2019-02-27,113.952
2019-02-28,114.1201
2019-03-01,114.4628
2019-03-04,114.6111
2019-03-05,114.7177
2019-03-06,114.8919
2019-03-07,115.3992
2019-03-08,115.2721
2019-03-11,115.2067
2019-03-12,114.8521
2019-03-13,114.6569
2019-03-14,114.7138
2019-03-15,114.5051
2019-03-18,114.3635
2019-03-19,114.1599
2019-03-20,114.0736
2019-03-21,114.0958
2019-03-22,114.6128
2019-03-25,114.348
2019-03-26,114.569
2019-03-27,115.0542
2019-03-28,115.1883
2019-03-29,115.0546
2019-04-01,114.8499
2019-04-02,115.0307
2019-04-03,114.6401
2019-04-04,114.8868
2019-04-05,114.8907
2019-04-08,114.6136
2019-04-09,114.4565
2019-04-10,114.3499
2019-04-11,114.5529
2019-04-12,114.275
2019-04-15,114.4158
2019-04-16,114.5957
2019-04-17,114.4255
2019-04-18,114.617
2019-04-19,114.6061
2019-04-22,114.6815
2019-04-23,115.066
2019-04-24,115.3272
2019-04-25,115.6781
2019-04-26,115.3798
2019-04-29,115.425
2019-04-30,115.2377
2019-05-01,114.9202
2019-05-02,115.4715
2019-05-03,115.1769
2019-05-06,115.3025
2019-05-07,115.5321
2019-05-08,115.4386
2019-05-09,115.7811
2019-05-10,115.4794
2019-05-13,115.8817
2019-05-14,115.9
2019-05-15,115.8183
2019-05-16,115.9962
2019-05-17,116.4139
2019-05-20,116.2713
2019-05-21,116.2375
2019-05-22,116.1951
2019-05-23,116.1971
2019-05-24,116.0406
2019-05-27,.
2019-05-28,116.274
2019-05-29,116.5036
2019-05-30,116.3439
2019-05-31,116.6737
2019-06-03,116.4337
2019-06-04,116.0561
2019-06-05,115.9978
2019-06-06,115.9533
2019-06-07,115.7164
2019-06-10,115.4896
2019-06-11,115.3645
2019-06-12,115.4225
2019-06-13,115.6089
2019-06-14,115.8791
2019-06-17,115.942
2019-06-18,115.8395
2019-06-19,115.7534
2019-06-20,114.77
2019-06-21,114.8149
2019-06-24,114.6466
2019-06-25,114.626
2019-06-26,114.5488
2019-06-27,114.6496
2019-06-28,114.5632
2019-07-01,114.6892
2019-07-02,114.8023
2019-07-03,114.7883
2019-07-04,.
2019-07-05,115.0795
2019-07-08,114.9858
2019-07-09,115.0661
2019-07-10,115.055
2019-07-11,114.8044
2019-07-12,114.7415
2019-07-15,114.6557
2019-07-16,114.9753
2019-07-17,114.8489
2019-07-18,114.8428
2019-07-19,114.8356
2019-07-22,114.968
2019-07-23,115.2574
2019-07-24,115.198
2019-07-25,115.2537
2019-07-26,115.4955
2019-07-29,115.5463
2019-07-30,115.576
2019-07-31,115.4477
2019-08-01,115.9984
2019-08-02,116.1592
2019-08-05,116.6082
2019-08-06,116.7034
2019-08-07,116.8388
2019-08-08,116.5033
2019-08-09,116.4803
2019-08-12,116.8104
2019-08-13,116.7667
2019-08-14,117.1275
2019-08-15,117.2574
2019-08-16,117.1094
2019-08-19,117.42
2019-08-20,117.4081
2019-08-21,117.2134
2019-08-22,117.3994
2019-08-23,117.3605
2019-08-26,117.7397
2019-08-27,117.8259
2019-08-28,117.9527
2019-08-29,118.1274
2019-08-30,118.2165
2019-09-02,.
2019-09-03,118.3722
2019-09-04,117.7319
2019-09-05,117.5394
2019-09-06,117.1797
2019-09-09,117.1143
2019-09-10,117.1381
2019-09-11,117.3559
2019-09-12,116.8794
2019-09-13,116.8099
2019-09-16,117.0531
2019-09-17,117.0273
2019-09-18,117.0202
2019-09-19,117.1323
2019-09-20,117.2218
2019-09-23,117.3473
2019-09-24,117.2725
2019-09-25,117.6986
2019-09-26,117.7693
2019-09-27,117.7614
2019-09-30,117.9873
2019-10-01,118.0053
2019-10-02,118.0162
2019-10-03,117.7172
2019-10-04,117.5819
2019-10-07,117.6091
2019-10-08,117.7886
2019-10-09,117.7315
2019-10-10,117.3301
2019-10-11,116.8703
2019-10-14,.
2019-10-15,116.8571
2019-10-16,116.6995
2019-10-17,116.3234
2019-10-18,116.2028
2019-10-21,116.1084
2019-10-22,116.0471
2019-10-23,116.1115
2019-10-24,116.1794
2019-10-25,116.1254
2019-10-28,116.0712
2019-10-29,116.0324
2019-10-30,116.2151
2019-10-31,115.965
2019-11-01,115.7853
2019-11-04,115.9094
2019-11-05,116.1393
2019-11-06,116.1253
